open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,fundingRate,markPrice,return_1,future_return_1,hl_spread,co_return,volume_change,ma_5,ma_20,volatility_20
2024-01-03 08:00:00+00:00,2361.65,2385.45,2294.01,2307.68,108706.848,2024-01-03 11:59:59.999000+00:00,255575295.294938,206333,51022.6501,120065926.194698,0,,,-0.023113602096889174,-0.029588269499522646,0.03962421132912692,-0.022852666567865793,1.3350455864979747,2352.4719999999993,,
2024-01-03 12:00:00+00:00,2307.99,2308.6,2100.0,2240.4,369717.4363,2024-01-03 15:59:59.999000+00:00,817186260.9778819,618073,177721.2569,392802503.40346897,0,,,-0.029588269499522646,-0.015233275525436518,0.09310837350473125,-0.02928522220633525,2.401050100357983,2326.713999999999,,
2024-01-03 16:00:00+00:00,2240.39,2245.33,2188.0,2206.53,152307.7741,2024-01-03 19:59:59.999000+00:00,338393055.39154,216631,81863.0434,181918699.404145,0,,,-0.015233275525436518,0.0014446648422570263,0.025981971693110867,-0.01511344007070183,-0.5880427614552297,2296.9519999999993,,
2024-01-03 20:00:00+00:00,2206.54,2227.87,2196.23,2209.72,74733.0996,2024-01-03 23:59:59.999000+00:00,165428883.576353,103111,41101.1124,90986608.651268,0,,,0.0014446648422570263,0.009619962496619117,0.014318556197165195,0.001441170339082834,-0.5093283974399572,2265.193999999999,,
2024-01-04 00:00:00+00:00,2209.72,2239.79,2201.91,2231.08,59330.807,2024-01-04 03:59:59.999000+00:00,131582067.896964,100202,33204.7529,73644103.378326,0,,,0.009619962496619117,-0.004145590978899882,0.01697832439894585,0.009666383071158396,-0.20609733414563203,2239.0819999999994,,
2024-01-04 04:00:00+00:00,2231.07,2244.93,2220.0,2221.85,69021.4307,2024-01-04 07:59:59.999000+00:00,154222137.639289,102683,34532.9996,77185361.731768,0,,,-0.004145590978899882,0.002826974527595283,0.011220379413551697,-0.004132546267037903,0.16333207299877106,2221.9159999999993,2312.9939999999997,
2024-01-04 08:00:00+00:00,2221.85,2230.71,2205.0,2228.14,61027.0652,2024-01-04 11:59:59.999000+00:00,135459110.770361,112132,28751.7143,63827976.755316,0,,,0.002826974527595283,0.021634536070290977,0.011538772249499599,0.0028309741881765034,-0.11582439568294833,2219.463999999999,2310.7105,0.011489306292601519
2024-01-04 12:00:00+00:00,2228.13,2285.99,2222.7,2276.87,113391.0443,2024-01-04 15:59:59.999000+00:00,255343522.063848,190429,63349.53,142648861.710842,0,,,0.021634536070290977,-0.0011425709966523812,0.027796931752800978,0.021874845722646245,0.85804517927236,2233.531999999999,2310.3205000000003,0.012509844660869476
2024-01-04 16:00:00+00:00,2276.88,2294.08,2259.1,2274.27,91424.2633,2024-01-04 19:59:59.999000+00:00,208010917.749362,162232,46965.5537,106854698.325749,0,,,-0.0011425709966523812,-0.0031532291649538635,0.015380759540423969,-0.0011463054706440951,-0.19372589022006204,2246.441999999999,2308.8105,0.012337695060837036
2024-01-04 20:00:00+00:00,2274.27,2294.69,2261.57,2267.11,54649.4445,2024-01-04 23:59:59.999000+00:00,124454863.086949,113093,27990.0778,63744590.247522,0,,,-0.0031532291649538635,-0.011012687279892575,0.01460890737546916,-0.0031482629591032965,-0.4022435344031917,2253.6479999999992,2306.431,0.012289494249237804
2024-01-05 00:00:00+00:00,2267.11,2274.76,2212.0,2242.28,76882.3448,2024-01-05 03:59:59.999000+00:00,172713447.752548,140283,36765.7944,82597361.526068,0,,,-0.011012687279892575,0.004658486788541971,0.02798936796475026,-0.010952269629616528,0.4068275625381701,2257.7339999999995,2301.682,0.012209422144868835
2024-01-05 04:00:00+00:00,2242.29,2265.72,2234.3,2252.75,58488.1076,2024-01-05 07:59:59.999000+00:00,131611597.480113,98845,32225.3873,72503873.32015,0,,,0.004658486788541971,-0.0047967484824686935,0.013947397625124678,0.0046648738566376505,-0.2392517716239061,2262.6559999999995,2296.7174999999997,0.012155426352533711
2024-01-05 08:00:00+00:00,2252.75,2269.0,2233.23,2241.97,69688.8831,2024-01-05 11:59:59.999000+00:00,157148412.485273,120746,38325.4958,86450371.521761,0,,,-0.0047967484824686935,-0.007602522424459579,0.015954718394982977,-0.004785262456997092,0.19150517873825001,2255.6759999999995,2289.4945,0.011511317977496006
2024-01-05 12:00:00+00:00,2241.97,2253.64,2218.0,2224.99,87112.2909,2024-01-05 15:59:59.999000+00:00,194883701.435886,170162,44216.8387,98935521.931453,0,,,-0.007602522424459579,0.004157655818135986,0.016018049519323625,-0.007573696347408761,0.25001703320453994,2245.8199999999993,2281.4519999999998,0.011532110146059754
2024-01-05 16:00:00+00:00,2225.0,2240.67,2206.17,2234.26,56104.9998,2024-01-05 19:59:59.999000+00:00,124831454.848199,111764,28943.1246,64406091.548344,0,,,0.004157655818135986,0.015332165039877665,0.015441354184383195,0.004161797752809087,-0.35594622503493367,2239.249999999999,2273.603,0.011589551970094238
2024-01-05 20:00:00+00:00,2234.26,2277.21,2234.18,2268.78,57291.3744,2024-01-05 23:59:59.999000+00:00,129179007.179643,117163,33138.8019,74741270.460504,0,,,0.015332165039877665,-0.006984019170246825,0.01896614039263401,0.015450305694055293,0.021145612765869792,2244.5499999999993,2269.1679999999997,0.01201300026981376
2024-01-06 00:00:00+00:00,2268.78,2270.0,2250.4,2252.99,29406.1886,2024-01-06 03:59:59.999000+00:00,66421402.973388,70015,14271.1448,32235721.122352,0,,,-0.006984019170246825,-0.008858512135651253,0.008699550375279034,-0.006959687585398504,-0.48672572602831465,2244.597999999999,2263.3579999999993,0.011949990932116926
2024-01-06 04:00:00+00:00,2253.0,2255.66,2216.4,2233.12,50658.6262,2024-01-06 07:59:59.999000+00:00,113096566.049715,104138,24216.8266,54056904.989759,0,,,-0.008858512135651253,0.002482228749416393,0.01758078383606782,-0.008823790501553533,0.7227198971307691,2242.8279999999995,2257.2469999999994,0.012012775169554318
2024-01-06 08:00:00+00:00,2233.13,2240.0,2228.58,2238.67,27814.5757,2024-01-06 11:59:59.999000+00:00,62161733.779718,74412,15889.437,35511985.872142,0,,,0.002482228749416393,0.0034469953217417526,0.005101243148833938,0.002480822880889139,-0.4509409791298288,2245.5639999999994,2250.754999999999,0.011920647362569514
2024-01-06 12:00:00+00:00,2238.67,2248.32,2228.37,2246.4,41078.7707,2024-01-06 15:59:59.999000+00:00,92033943.041037,79331,20228.3006,45322143.183637,0,,,0.0034469953217417526,-0.0007882379283348229,0.00888087606837619,0.003452943042074097,0.47687928599248774,2247.9919999999993,2244.9929999999995,0.01200257072210754
2024-01-06 16:00:00+00:00,2246.41,2254.77,2237.5,2244.63,22234.5726,2024-01-06 19:59:59.999000+00:00,49953504.000748,63754,10934.6731,24570289.85028,0,,,-0.0007882379283348229,-0.0017166773808812152,0.007693918374075006,-0.0007923753900667044,-0.45873325269687293,2243.1619999999994,2241.8404999999993,0.010979219358019607
2024-01-06 20:00:00+00:00,2244.64,2247.5,2230.62,2240.78,22875.1318,2024-01-06 23:59:59.999000+00:00,51200366.114551,58791,10942.0352,24491587.988586,0,,,-0.0017166773808812152,0.0006335071972172202,0.007533091155758311,-0.001719652149119535,0.028809152823562778,2240.7199999999993,2241.859499999999,0.008754462834781039
2024-01-07 00:00:00+00:00,2240.77,2254.03,2235.58,2242.2,27632.6356,2024-01-07 03:59:59.999000+00:00,62042277.340453,64828,14927.3186,33517130.789131,0,,,0.0006335071972172202,0.00309484032519336,0.00822852555525835,0.0006381734850073128,0.2079771098848926,2242.535999999999,2243.642999999999,0.007985722725967568
2024-01-07 04:00:00+00:00,2242.19,2251.44,2241.0,2249.15,21360.1339,2024-01-07 07:59:59.999000+00:00,47995026.396734,57491,11072.7154,24879669.8934,0,,,0.00309484032519336,-0.0053988036236747305,0.004641753551341642,0.003104108037231473,-0.22699614292311665,2244.631999999999,2245.6144999999988,0.008001223997085761
2024-01-07 08:00:00+00:00,2249.15,2253.0,2230.26,2237.04,29108.3733,2024-01-07 11:59:59.999000+00:00,65192269.164787,74621,14074.7782,31522358.456618,0,,,-0.0053988036236747305,-0.0027798499056670423,0.010165218324214043,-0.005384256274592681,0.36274301632537975,2242.7599999999993,2245.912499999999,0.007841389459024425
2024-01-07 12:00:00+00:00,2237.05,2258.01,2222.46,2230.83,49500.438,2024-01-07 15:59:59.999000+00:00,110965363.537909,121555,24545.0316,55047005.495502,0,,,-0.0027798499056670423,0.007934086800314155,0.01593577278412079,-0.0027804474642946085,0.7005566573519244,2239.999999999999,2246.361499999999,0.007808040429881856
2024-01-07 16:00:00+00:00,2230.83,2249.98,2221.0,2248.6,30625.9852,2024-01-07 19:59:59.999000+00:00,68494027.971386,85660,15532.9888,34746795.404627,0,,,0.007934086800314155,-0.01216116929193678,0.012888019211954113,0.007965645073806602,-0.38129870285188183,2241.5639999999994,2247.384499999999,0.007980035155515994
2024-01-07 20:00:00+00:00,2248.6,2251.27,2203.46,2221.42,48911.1267,2024-01-07 23:59:59.999000+00:00,108836194.84616,112414,22695.8376,50505418.915122,0,,,-0.01216116929193678,-0.013847905826174234,0.021522269539303664,-0.01208752112425502,0.5970466380294601,2237.4079999999994,2244.6119999999987,0.00674171270195778
2024-01-08 00:00:00+00:00,2221.42,2224.41,2166.38,2190.87,90216.8028,2024-01-08 03:59:59.999000+00:00,197907993.173072,197365,40870.8271,89651135.562621,0,,,-0.013847905826174234,0.015044621748997677,0.02648719458479953,-0.013752464639735026,0.8445046942662231,2225.7519999999995,2240.441999999999,0.007307623208246068
2024-01-08 04:00:00+00:00,2190.88,2230.0,2188.0,2224.08,62506.4396,2024-01-08 07:59:59.999000+00:00,138061621.985513,142395,35611.1659,78672915.227637,0,,,0.015044621748997677,0.007404803258361348,0.018884212798100788,0.015153728182282835,-0.3071530173977747,2223.159999999999,2238.290499999999,0.008215689019775107
2024-01-08 08:00:00+00:00,2224.07,2242.0,2204.47,2240.61,56230.0287,2024-01-08 11:59:59.999000+00:00,125112333.43979,130531,31627.7767,70386939.66202,0,,,0.007404803258361348,0.012851048217285665,0.01674990292822053,0.007436816287257128,-0.1004122285666067,2225.115999999999,2238.2069999999994,0.008060095362977417
2024-01-08 12:00:00+00:00,2240.61,2283.02,2239.81,2269.59,113126.5618,2024-01-08 15:59:59.999000+00:00,255979664.455897,208807,60981.6062,137972823.832339,0,,,0.012851048217285665,0.03675467505416208,0.019038680995245853,0.012933977800688213,1.0118531755257667,2229.3139999999994,2239.048999999999,0.008507086943176556
2024-01-08 16:00:00+00:00,2269.59,2358.2,2259.39,2354.56,159339.9284,2024-01-08 19:59:59.999000+00:00,368778530.48105294,273965,83188.4143,192519781.325142,0,,,0.03675467505416208,-0.010296782543147032,0.041965377820059775,0.03743848007789944,0.4085103079655339,2255.941999999999,2244.678499999999,0.011665662366350207
2024-01-08 20:00:00+00:00,2354.57,2357.79,2325.36,2330.44,57987.7934,2024-01-08 23:59:59.999000+00:00,135687266.905497,115964,26936.9408,63014192.948321,0,,,-0.010296782543147032,-0.00918626073438844,0.013915827054118465,-0.010248155714206886,-0.6360749375107664,2283.855999999999,2249.950999999999,0.011802608784699428
2024-01-09 00:00:00+00:00,2330.43,2336.7,2289.98,2309.13,71375.7143,2024-01-09 03:59:59.999000+00:00,164919132.857874,141037,35692.0886,82474478.074683,0,,,-0.00918626073438844,-0.0013347260376619374,0.020232728343575198,-0.00913994413048224,0.23087481200828042,2300.865999999999,2253.6944999999987,0.012067173288194353
2024-01-09 04:00:00+00:00,2309.12,2319.01,2297.26,2306.05,34995.7766,2024-01-09 07:59:59.999000+00:00,80736838.452846,82925,17204.5391,39699594.058321,0,,,-0.0013347260376619374,-0.003166257061767652,0.009431712235207388,-0.0013295108093125125,-0.5096963029622529,2313.9539999999993,2255.557999999999,0.011640376703867462
2024-01-09 08:00:00+00:00,2306.05,2311.3,2285.4,2298.76,45679.4185,2024-01-09 11:59:59.999000+00:00,104887377.882671,112441,22426.1626,51498613.176301,0,,,-0.003166257061767652,-0.01825360057883607,0.011266943917590392,-0.0031612497560763917,0.30528374958251403,2319.7879999999996,2257.846499999999,0.011536596944313112
2024-01-09 12:00:00+00:00,2298.77,2304.21,2226.78,2257.18,111002.1449,2024-01-09 15:59:59.999000+00:00,251777067.73575,233629,54281.5808,123150639.439028,0,,,-0.01825360057883607,0.006064385680820905,0.03430386588575118,-0.01809228413455898,1.430025349381363,2300.3119999999994,2259.049499999999,0.012135139652568155
2024-01-09 16:00:00+00:00,2257.18,2278.03,2243.41,2270.91,54245.3963,2024-01-09 19:59:59.999000+00:00,122740229.896662,124228,27944.7282,63234614.47519,0,,,0.006064385680820905,0.0318019519793431,0.015244989893919331,0.006082811295510335,-0.51131217915772,2288.4059999999995,2260.6614999999993,0.01219168302310432
2024-01-09 20:00:00+00:00,2270.91,2371.72,2247.72,2344.29,234156.5425,2024-01-09 23:59:59.999000+00:00,542703486.010274,502185,115526.7899,267933093.377801,0,,,0.0318019519793431,0.007318660743143468,0.052894479778525696,0.03231303750478888,3.316615942945927,2295.437999999999,2265.555999999999,0.014035376126480184
2024-01-10 00:00:00+00:00,2344.3,2400.53,2339.59,2361.51,131181.1198,2024-01-10 03:59:59.999000+00:00,311252097.586015,225698,68745.7874,163165233.192685,0,,,0.007318660743143468,0.0030611449068755903,0.025805522737570474,0.007341210595913507,-0.4397717082793021,2306.529999999999,2271.399999999999,0.014063615582206253
2024-01-10 04:00:00+00:00,2361.5,2393.22,2358.0,2368.75,74187.4767,2024-01-10 07:59:59.999000+00:00,176373420.956775,141334,39421.9776,93734652.275693,0,,,0.0030611449068755903,0.014026757131708756,0.014868601583113372,0.003070082574634766,-0.43446528880751323,2320.527999999999,2277.7984999999994,0.01402807362228066
2024-01-10 08:00:00+00:00,2368.75,2431.0,2362.64,2402.21,135704.7135,2024-01-10 11:59:59.999000+00:00,326066028.282324,240239,69396.151,166761565.347171,0,,,0.014026757131708756,0.019413122466510835,0.02845712906032367,0.014125593667546189,0.829213224878425,2349.5339999999987,2285.7989999999995,0.014238468725166738
2024-01-10 12:00:00+00:00,2402.21,2456.0,2342.0,2449.3,208501.6899,2024-01-10 15:59:59.999000+00:00,500322582.70413905,414238,107426.2531,257908632.88973,0,,,0.019413122466510835,0.011609157820740457,0.04654391050504225,0.01960278243783855,0.5364366094770907,2385.2119999999986,2295.8064999999997,0.014678014796598872
2024-01-10 16:00:00+00:00,2449.3,2481.59,2400.71,2477.9,151178.7396,2024-01-10 19:59:59.999000+00:00,368933443.529258,362553,76358.6216,186414195.818093,0,,,0.011609157820740457,0.042074206664236335,0.03264054239476981,0.011676805617931616,-0.27492798896494697,2411.933999999999,2307.8494999999994,0.01458118374885623
2024-01-10 20:00:00+00:00,2477.9,2643.1,2411.0,2584.38,337634.9265,2024-01-10 23:59:59.999000+00:00,853373409.330032,626645,173777.6465,439358142.01719695,0,,,0.042074206664236335,0.011017179618108663,0.08980877425146452,0.0429718713426692,1.2333492618958175,2456.507999999999,2325.526999999999,0.01661143621811154
2024-01-11 00:00:00+00:00,2584.37,2614.76,2566.01,2613.01,123879.4331,2024-01-11 03:59:59.999000+00:00,320425980.219044,244820,65046.4177,168297633.217168,0,,,0.011017179618108663,-0.00917317703123377,0.018656645018580102,0.011082004511737997,-0.6330965093446872,2505.359999999999,2343.7474999999995,0.01663138080341636
2024-01-11 04:00:00+00:00,2613.0,2630.0,2573.01,2589.15,125604.3082,2024-01-11 07:59:59.999000+00:00,326540019.43739,228852,64626.2554,168123016.834436,0,,,-0.00917317703123377,0.026206700792262616,0.022011084718923112,-0.009127439724454615,0.013923821386941704,2542.7479999999987,2362.1339999999996,0.016457892524864317
2024-01-11 08:00:00+00:00,2589.15,2665.74,2586.66,2657.9,107315.6155,2024-01-11 11:59:59.999000+00:00,282135728.183824,223343,58196.1916,153001722.60516,0,,,0.026206700792262616,-0.01696464005965037,0.029752812370668544,0.02655311588745341,-0.1456056162570385,2584.4679999999985,2385.4855,0.016136949906503332
2024-01-11 12:00:00+00:00,2657.89,2689.39,2593.6,2613.19,266549.6639,2024-01-11 15:59:59.999000+00:00,705453232.470368,496293,132442.0454,350584941.443661,0,,,-0.01696464005965037,0.003392384911588664,0.036656347223125746,-0.016817851754587217,1.4837919687466172,2611.525999999999,2404.941,0.017131672655925106
2024-01-11 16:00:00+00:00,2613.19,2625.13,2570.0,2622.07,142383.1743,2024-01-11 19:59:59.999000+00:00,369878288.616266,319744,69061.6331,179448160.973034,0,,,0.003392384911588664,-0.0015495949727561964,0.021025373083098507,0.003398145561555076,-0.46582872318527047,2619.0639999999985,2424.0139999999997,0.017163231354326552
2024-01-11 20:00:00+00:00,2622.07,2632.28,2587.48,2618.01,72980.0627,2024-01-11 23:59:59.999000+00:00,190483110.264754,180703,33521.5132,87492400.771214,0,,,-0.0015495949727561964,-0.01082997324293622,0.01711223410147409,-0.001548394970385972,-0.4874389965050808,2620.0639999999985,2441.435,0.017244736240324403
2024-01-12 00:00:00+00:00,2618.01,2624.29,2580.0,2589.81,59022.5645,2024-01-12 03:59:59.999000+00:00,153501094.045095,152528,28468.1283,74035638.862442,0,,,-0.01082997324293622,0.002283273322319701,0.01710164066089789,-0.01077154021566009,-0.19125083870337634,2620.1959999999985,2453.1974999999998,0.0161945188990443
2024-01-12 04:00:00+00:00,2589.81,2626.43,2585.62,2595.73,77766.0906,2024-01-12 07:59:59.999000+00:00,202597625.906285,165736,39353.4012,102544010.378565,0,,,0.002283273322319701,0.019782004980409162,0.0157219741652637,0.002285881975897874,0.31756543042110597,2607.7619999999984,2466.462,0.015818813654704358
2024-01-12 08:00:00+00:00,2595.72,2667.99,2584.11,2647.59,117234.1929,2024-01-12 11:59:59.999000+00:00,307554376.713142,236611,63322.0906,166164688.590225,0,,,0.019782004980409162,-0.00021531331002755394,0.031681642550394754,0.019982894919328874,0.507523291906357,2614.6419999999985,2483.385,0.015739885419660215
2024-01-12 12:00:00+00:00,2647.58,2717.32,2634.0,2647.02,240727.7862,2024-01-12 15:59:59.999000+00:00,643941185.905725,482257,123572.5493,330573594.072397,0,,,-0.00021531331002755394,-0.023929498195180976,0.03147690610573406,-0.0002115139108166497,1.0533922761368713,2619.6319999999987,2500.4335,0.015711254545275687
2024-01-12 16:00:00+00:00,2647.02,2688.83,2560.71,2584.43,205091.027,2024-01-12 19:59:59.999000+00:00,537265997.1845889,487923,97046.3402,254227614.502673,0,,,-0.023929498195180976,-0.024238650340357992,0.04957379383461726,-0.02364545791116053,-0.14803758121379673,2612.9159999999983,2514.7169999999996,0.017040800388947
2024-01-12 20:00:00+00:00,2584.44,2598.2,2458.0,2522.54,187616.1015,2024-01-12 23:59:59.999000+00:00,473319338.332076,335581,86601.0624,218435674.899192,0,,,-0.024238650340357992,0.010250391954703453,0.05557890063190269,-0.023951030010369787,-0.08520570478200395,2599.4619999999986,2527.9849999999997,0.017531958541293618
2024-01-13 00:00:00+00:00,2522.55,2557.15,2497.5,2548.53,110026.1804,2024-01-13 03:59:59.999000+00:00,278552318.586941,211670,56084.6088,142035793.232445,0,,,0.010250391954703453,0.0009647967615853403,0.023405649531298468,0.010299102099066428,-0.4135568348327502,2590.0219999999986,2541.8659999999995,0.01756328702278772
2024-01-13 04:00:00+00:00,2548.53,2561.68,2539.2,2550.99,48963.4871,2024-01-13 07:59:59.999000+00:00,124809219.271872,119415,25384.4399,64716884.331264,0,,,0.0009647967615853403,-0.0033336701800523727,0.008812265042199311,0.0009652623276946245,-0.5549833055915118,2570.7019999999984,2552.2009999999996,0.016477410114001882
2024-01-13 08:00:00+00:00,2550.99,2560.55,2521.18,2542.5,69772.9872,2024-01-13 11:59:59.999000+00:00,177338488.322844,161080,33588.6601,85362851.925748,0,,,-0.0033336701800523727,0.008354385267621112,0.0154847590953787,-0.003328119671186395,0.42500036930580465,2549.7979999999984,2561.250499999999,0.01654417349030869
2024-01-13 12:00:00+00:00,2542.5,2566.19,2531.15,2563.83,68807.0084,2024-01-13 15:59:59.999000+00:00,175201046.662705,147422,37585.4467,95715178.744957,0,,,0.008354385267621112,0.0031465793309815027,0.013667052807713445,0.008389380530973423,-0.013844595720562736,2545.6779999999985,2571.0044999999996,0.016575853230361568
2024-01-13 16:00:00+00:00,2563.83,2580.0,2550.0,2571.91,85176.9231,2024-01-13 19:59:59.999000+00:00,218313237.051756,162303,43817.2908,112314698.47077,0,,,0.0031465793309815027,0.0024387888051204953,0.011664482816272732,0.0031515350081713404,0.23791057162136386,2555.5519999999983,2579.489499999999,0.016405642460279764
2024-01-13 20:00:00+00:00,2571.91,2590.0,2562.8,2578.19,39314.6458,2024-01-13 23:59:59.999000+00:00,101252171.824302,96955,21711.9594,55920314.738496,0,,,0.0024387888051204953,-0.010606083223670737,0.010550037041490276,0.0024417650695398364,-0.5384354779540046,2561.483999999998,2585.9339999999993,0.015967557880225254
2024-01-14 00:00:00+00:00,2578.18,2578.69,2549.72,2550.99,47916.0221,2024-01-14 03:59:59.999000+00:00,122756931.967355,107956,21791.0651,55835527.505501,0,,,-0.010606083223670737,-6.272271465945778e-05,0.011356375367994487,-0.010546199256840118,0.2187830037629388,2561.483999999998,2589.588499999999,0.016077554476664334
2024-01-14 04:00:00+00:00,2551.0,2555.88,2541.8,2550.83,50188.6072,2024-01-14 07:59:59.999000+00:00,127930296.751288,96244,22368.3579,57027544.679497,0,,,-6.272271465945778e-05,-0.005042427113775005,0.005519771995781737,-6.664053312429352e-05,0.04742850095646811,2563.1499999999983,2587.910999999999,0.012926408848467677
2024-01-14 08:00:00+00:00,2550.84,2553.8,2534.58,2538.0,34210.4543,2024-01-14 11:59:59.999000+00:00,87051365.146697,85119,15272.5021,38871324.281411,0,,,-0.005042427113775005,-0.0001260914795357948,0.007572892040977248,-0.005033635978736473,-0.3183621501255768,2557.983999999998,2584.160499999999,0.01265933464096883
2024-01-14 12:00:00+00:00,2538.01,2546.58,2524.39,2537.68,40228.5753,2024-01-14 15:59:59.999000+00:00,102080791.349071,102198,20879.7792,52984782.593243,0,,,-0.0001260914795357948,-0.014559625917177854,0.008744207307461956,-0.00013002312835661876,0.17591467646777192,2551.137999999998,2581.586999999999,0.012530055435581427
2024-01-14 16:00:00+00:00,2537.68,2543.97,2500.0,2501.0,51466.1801,2024-01-14 19:59:59.999000+00:00,129933797.668942,141774,24925.1285,62936466.412167,0,,,-0.014559625917177854,-0.011311232469434884,0.01758096761295474,-0.014454147094984332,0.27934384243530497,2535.699999999998,2573.7419999999993,0.011105437729725822
2024-01-14 20:00:00+00:00,2500.99,2531.93,2470.0,2472.87,82197.9073,2024-01-14 23:59:59.999000+00:00,205209721.923764,199003,38927.6462,97209633.002038,0,,,-0.011311232469434884,0.012238431436010444,0.025043775046807895,-0.01124354755516811,0.5971246970396393,2520.075999999998,2566.725999999999,0.01080016973292195
2024-01-15 00:00:00+00:00,2472.87,2513.91,2470.92,2503.32,94132.6456,2024-01-15 03:59:59.999000+00:00,235116702.62819,162604,47195.1606,117878470.429719,0,,,0.012238431436010444,0.0039748009617524005,0.017173193998370077,0.012313627485472456,0.14519515997458976,2510.5739999999983,2560.788499999999,0.011237651249146824
2024-01-15 04:00:00+00:00,2503.32,2521.0,2502.97,2513.29,31632.2618,2024-01-15 07:59:59.999000+00:00,79459512.977523,111767,16232.2036,40775861.883051,0,,,0.0039748009617524005,0.010315490945421502,0.007173863740356346,0.003982710959845245,-0.6639607694187658,2505.6319999999987,2555.552499999999,0.011325069187922195
